"","Date","Time","Calib"
"7699","22/03/2019"," 13:10:00",258.8
"7700","22/03/2019"," 13:15:00",267.9
"7701","22/03/2019"," 13:20:00",1421.4
"7702","22/03/2019"," 13:25:00",1666.6
"7703","22/03/2019"," 13:30:00",1667.5
"7704","22/03/2019"," 13:35:00",1654.3
"7705","22/03/2019"," 13:40:00",1629.8
"7706","22/03/2019"," 13:45:00",1618.5
"7707","22/03/2019"," 13:50:00",1593.5
"7708","22/03/2019"," 13:55:00",1577.2
"7709","22/03/2019"," 14:00:00",1553.1
"7710","22/03/2019"," 14:05:00",1167.7
"7711","22/03/2019"," 14:10:00",183.9
"7712","22/03/2019"," 14:15:00",176.6
"7713","22/03/2019"," 14:20:00",173.9
"7714","22/03/2019"," 14:25:00",170.2
"7715","22/03/2019"," 14:30:00",171.2
"7716","22/03/2019"," 14:35:00",177.5
"7717","22/03/2019"," 14:40:00",799.9
"7718","22/03/2019"," 14:45:00",1354.3
"7719","22/03/2019"," 14:50:00",1330.2
"7720","22/03/2019"," 14:55:00",1302.5
"7721","22/03/2019"," 15:00:00",1272.1
"7722","22/03/2019"," 15:05:00",1242.6
"7723","22/03/2019"," 15:10:00",1221.2
"7724","22/03/2019"," 15:15:00",1202.2
"7725","22/03/2019"," 15:20:00",1199
"7726","22/03/2019"," 15:25:00",1147.2
"7727","22/03/2019"," 15:30:00",1108.2
"7728","22/03/2019"," 15:35:00",1042.8
"7729","22/03/2019"," 15:40:00",256.1
"7730","22/03/2019"," 15:45:00",183.4
"7731","22/03/2019"," 15:50:00",175.2
"7732","22/03/2019"," 15:55:00",172.1
"7733","22/03/2019"," 16:00:00",178.4
"7734","22/03/2019"," 16:05:00",270.6
"7735","22/03/2019"," 16:10:00",157.5
"7736","22/03/2019"," 16:15:00",142.6
"7737","22/03/2019"," 16:20:00",134.4
"7738","22/03/2019"," 16:25:00",124.4
"7739","22/03/2019"," 16:30:00",109.9
"7740","22/03/2019"," 16:35:00",104
"7741","22/03/2019"," 16:40:00",94
"7742","22/03/2019"," 16:45:00",91.7
"7743","22/03/2019"," 16:50:00",84.4
"7744","22/03/2019"," 16:55:00",82.2
"7745","22/03/2019"," 17:00:00",87.2
"7746","22/03/2019"," 17:05:00",78.5
"7747","22/03/2019"," 17:10:00",82.2
"7748","22/03/2019"," 17:15:00",77.6
"7749","22/03/2019"," 17:20:00",71.7
"7750","22/03/2019"," 17:25:00",60.4
"7751","22/03/2019"," 17:30:00",69.5
"7752","22/03/2019"," 17:35:00",74
"7753","22/03/2019"," 17:40:00",84
"7754","22/03/2019"," 17:45:00",57.2
"7755","22/03/2019"," 17:50:00",29.1
"7756","22/03/2019"," 17:55:00",28.1
"7757","22/03/2019"," 18:00:00",25.4
"7758","22/03/2019"," 18:05:00",23.2
"7759","22/03/2019"," 18:10:00",20
"7760","22/03/2019"," 18:15:00",16.8
"7761","22/03/2019"," 18:20:00",13.6
"7762","22/03/2019"," 18:25:00",9.5
"7763","22/03/2019"," 18:30:00",6.4
"7764","22/03/2019"," 18:35:00",3.2
"7765","22/03/2019"," 18:40:00",1.8
"7766","22/03/2019"," 18:45:00",0
"7767","22/03/2019"," 18:50:00",0
"7768","22/03/2019"," 18:55:00",0
"7769","22/03/2019"," 19:00:00",0
"7770","22/03/2019"," 19:05:00",0
"7771","22/03/2019"," 19:10:00",0
"7772","22/03/2019"," 19:15:00",0
"7773","22/03/2019"," 19:20:00",0
"7774","22/03/2019"," 19:25:00",0
"7775","22/03/2019"," 19:30:00",0
"7776","22/03/2019"," 19:35:00",0
"7777","22/03/2019"," 19:40:00",0
"7778","22/03/2019"," 19:45:00",0
"7779","22/03/2019"," 19:50:00",0
"7780","22/03/2019"," 19:55:00",0
"7781","22/03/2019"," 20:00:00",0
"7782","22/03/2019"," 20:05:00",0
"7783","22/03/2019"," 20:10:00",0
"7784","22/03/2019"," 20:15:00",0
"7785","22/03/2019"," 20:20:00",0
"7786","22/03/2019"," 20:25:00",0
"7787","22/03/2019"," 20:30:00",0
"7788","22/03/2019"," 20:35:00",0
"7789","22/03/2019"," 20:40:00",0
"7790","22/03/2019"," 20:45:00",0
"7791","22/03/2019"," 20:50:00",0
"7792","22/03/2019"," 20:55:00",0
"7793","22/03/2019"," 21:00:00",0
"7794","22/03/2019"," 21:05:00",0
"7795","22/03/2019"," 21:10:00",0
"7796","22/03/2019"," 21:15:00",0
"7797","22/03/2019"," 21:20:00",0
"7798","22/03/2019"," 21:25:00",0
"7799","22/03/2019"," 21:30:00",0
"7800","22/03/2019"," 21:35:00",0
"7801","22/03/2019"," 21:40:00",0
"7802","22/03/2019"," 21:45:00",0
"7803","22/03/2019"," 21:50:00",0
"7804","22/03/2019"," 21:55:00",0
"7805","22/03/2019"," 22:00:00",0
"7806","22/03/2019"," 22:05:00",0
"7807","22/03/2019"," 22:10:00",0
"7808","22/03/2019"," 22:15:00",0
"7809","22/03/2019"," 22:20:00",0
"7810","22/03/2019"," 22:25:00",0
"7811","22/03/2019"," 22:30:00",0
"7812","22/03/2019"," 22:35:00",0
"7813","22/03/2019"," 22:40:00",0
"7814","22/03/2019"," 22:45:00",0
"7815","22/03/2019"," 22:50:00",0
"7816","22/03/2019"," 22:55:00",0
"7817","22/03/2019"," 23:00:00",0
"7818","22/03/2019"," 23:05:00",0
"7819","22/03/2019"," 23:10:00",0
"7820","22/03/2019"," 23:15:00",0
"7821","22/03/2019"," 23:20:00",0
"7822","22/03/2019"," 23:25:00",0
"7823","22/03/2019"," 23:30:00",0
"7824","22/03/2019"," 23:35:00",0
"7825","22/03/2019"," 23:40:00",0
"7826","22/03/2019"," 23:45:00",0
"7827","22/03/2019"," 23:50:00",0
"7828","22/03/2019"," 23:55:00",0
"7829","22/03/2019"," 24:00:00",0
"7830","23/03/2019"," 00:05:00",0
"7831","23/03/2019"," 00:10:00",0
"7832","23/03/2019"," 00:15:00",0
"7833","23/03/2019"," 00:20:00",0
"7834","23/03/2019"," 00:25:00",0
"7835","23/03/2019"," 00:30:00",0
"7836","23/03/2019"," 00:35:00",0
"7837","23/03/2019"," 00:40:00",0
"7838","23/03/2019"," 00:45:00",0
"7839","23/03/2019"," 00:50:00",0
"7840","23/03/2019"," 00:55:00",0
"7841","23/03/2019"," 01:00:00",0
"7842","23/03/2019"," 01:05:00",0
"7843","23/03/2019"," 01:10:00",0
"7844","23/03/2019"," 01:15:00",0
"7845","23/03/2019"," 01:20:00",0
"7846","23/03/2019"," 01:25:00",0
"7847","23/03/2019"," 01:30:00",0
"7848","23/03/2019"," 01:35:00",0
"7849","23/03/2019"," 01:40:00",0
"7850","23/03/2019"," 01:45:00",0
"7851","23/03/2019"," 01:50:00",0
"7852","23/03/2019"," 01:55:00",0
"7853","23/03/2019"," 02:00:00",0
"7854","23/03/2019"," 02:05:00",0
"7855","23/03/2019"," 02:10:00",0
"7856","23/03/2019"," 02:15:00",0
"7857","23/03/2019"," 02:20:00",0
"7858","23/03/2019"," 02:25:00",0
"7859","23/03/2019"," 02:30:00",0
"7860","23/03/2019"," 02:35:00",0
"7861","23/03/2019"," 02:40:00",0
"7862","23/03/2019"," 02:45:00",0
"7863","23/03/2019"," 02:50:00",0
"7864","23/03/2019"," 02:55:00",0
"7865","23/03/2019"," 03:00:00",0
"7866","23/03/2019"," 03:05:00",0
"7867","23/03/2019"," 03:10:00",0
"7868","23/03/2019"," 03:15:00",0
"7869","23/03/2019"," 03:20:00",0
"7870","23/03/2019"," 03:25:00",0
"7871","23/03/2019"," 03:30:00",0
"7872","23/03/2019"," 03:35:00",0
"7873","23/03/2019"," 03:40:00",0
"7874","23/03/2019"," 03:45:00",0
"7875","23/03/2019"," 03:50:00",0
"7876","23/03/2019"," 03:55:00",0
"7877","23/03/2019"," 04:00:00",0
"7878","23/03/2019"," 04:05:00",0
"7879","23/03/2019"," 04:10:00",0
"7880","23/03/2019"," 04:15:00",0
"7881","23/03/2019"," 04:20:00",0
"7882","23/03/2019"," 04:25:00",0
"7883","23/03/2019"," 04:30:00",0
"7884","23/03/2019"," 04:35:00",0
"7885","23/03/2019"," 04:40:00",0
"7886","23/03/2019"," 04:45:00",0
"7887","23/03/2019"," 04:50:00",0
"7888","23/03/2019"," 04:55:00",0
"7889","23/03/2019"," 05:00:00",0
"7890","23/03/2019"," 05:05:00",0
"7891","23/03/2019"," 05:10:00",0
"7892","23/03/2019"," 05:15:00",0
"7893","23/03/2019"," 05:20:00",0
"7894","23/03/2019"," 05:25:00",0
"7895","23/03/2019"," 05:30:00",0
"7896","23/03/2019"," 05:35:00",0
"7897","23/03/2019"," 05:40:00",0
"7898","23/03/2019"," 05:45:00",0
"7899","23/03/2019"," 05:50:00",0
"7900","23/03/2019"," 05:55:00",0
"7901","23/03/2019"," 06:00:00",0
"7902","23/03/2019"," 06:05:00",0
"7903","23/03/2019"," 06:10:00",0
"7904","23/03/2019"," 06:15:00",0
"7905","23/03/2019"," 06:20:00",0
"7906","23/03/2019"," 06:25:00",0.9
"7907","23/03/2019"," 06:30:00",2.3
"7908","23/03/2019"," 06:35:00",5.4
"7909","23/03/2019"," 06:40:00",11.8
"7910","23/03/2019"," 06:45:00",17.7
"7911","23/03/2019"," 06:50:00",23.6
"7912","23/03/2019"," 06:55:00",30.4
"7913","23/03/2019"," 07:00:00",39.5
"7914","23/03/2019"," 07:05:00",54
"7915","23/03/2019"," 07:10:00",64
"7916","23/03/2019"," 07:15:00",75.8
"7917","23/03/2019"," 07:20:00",79.4
"7918","23/03/2019"," 07:25:00",81.7
"7919","23/03/2019"," 07:30:00",87.2
"7920","23/03/2019"," 07:35:00",99.4
"7921","23/03/2019"," 07:40:00",129.8
"7922","23/03/2019"," 07:45:00",143.9
"7923","23/03/2019"," 07:50:00",151.2
"7924","23/03/2019"," 07:55:00",153
"7925","23/03/2019"," 08:00:00",156.2
"7926","23/03/2019"," 08:05:00",179.3
"7927","23/03/2019"," 08:10:00",207
"7928","23/03/2019"," 08:15:00",190.2
"7929","23/03/2019"," 08:20:00",173.9
"7930","23/03/2019"," 08:25:00",162.5
"7931","23/03/2019"," 08:30:00",183.4
"7932","23/03/2019"," 08:35:00",218.4
"7933","23/03/2019"," 08:40:00",210.2
"7934","23/03/2019"," 08:45:00",190.7
"7935","23/03/2019"," 08:50:00",227
"7936","23/03/2019"," 08:55:00",217.5
"7937","23/03/2019"," 09:00:00",233.8
"7938","23/03/2019"," 09:05:00",262.9
"7939","23/03/2019"," 09:10:00",302.8
"7940","23/03/2019"," 09:15:00",299.6
"7941","23/03/2019"," 09:20:00",300.1
"7942","23/03/2019"," 09:25:00",277.8
"7943","23/03/2019"," 09:30:00",312.8
"7944","23/03/2019"," 09:35:00",295.5
"7945","23/03/2019"," 09:40:00",288.3
"7946","23/03/2019"," 09:45:00",326.4
"7947","23/03/2019"," 09:50:00",330.5
"7948","23/03/2019"," 09:55:00",420.8
"7949","23/03/2019"," 10:00:00",931.6
"7950","23/03/2019"," 10:05:00",1081
"7951","23/03/2019"," 10:10:00",1119.1
"7952","23/03/2019"," 10:15:00",1145.9
"7953","23/03/2019"," 10:20:00",1120
"7954","23/03/2019"," 10:25:00",981.5
"7955","23/03/2019"," 10:30:00",397.7
"7956","23/03/2019"," 10:35:00",625.1
"7957","23/03/2019"," 10:40:00",772.2
"7958","23/03/2019"," 10:45:00",1168.6
"7959","23/03/2019"," 10:50:00",1222.6
"7960","23/03/2019"," 10:55:00",1339.3
"7961","23/03/2019"," 11:00:00",425.4
"7962","23/03/2019"," 11:05:00",322.3
"7963","23/03/2019"," 11:10:00",240.2
"7964","23/03/2019"," 11:15:00",241.1
"7965","23/03/2019"," 11:20:00",232
"7966","23/03/2019"," 11:25:00",223.4
"7967","23/03/2019"," 11:30:00",227
"7968","23/03/2019"," 11:35:00",243.8
"7969","23/03/2019"," 11:40:00",867.6
"7970","23/03/2019"," 11:45:00",1690.7
"7971","23/03/2019"," 11:50:00",1715.6
"7972","23/03/2019"," 11:55:00",1611.2
"7973","23/03/2019"," 12:00:00",1503.2
"7974","23/03/2019"," 12:05:00",1726.1
"7975","23/03/2019"," 12:10:00",1367.9
"7976","23/03/2019"," 12:15:00",1509.1
"7977","23/03/2019"," 12:20:00",1509.5
"7978","23/03/2019"," 12:25:00",1896.8
"7979","23/03/2019"," 12:30:00",937
"7980","23/03/2019"," 12:35:00",449
"7981","23/03/2019"," 12:40:00",418.1
"7982","23/03/2019"," 12:45:00",406.8
"7983","23/03/2019"," 12:50:00",259.2
"7984","23/03/2019"," 12:55:00",223.4
"7985","23/03/2019"," 13:00:00",223.8
"7986","23/03/2019"," 13:05:00",418.6
"7987","23/03/2019"," 13:10:00",1736.5
"7988","23/03/2019"," 13:15:00",1775.6
"7989","23/03/2019"," 13:20:00",1764.7
"7990","23/03/2019"," 13:25:00",1761
"7991","23/03/2019"," 13:30:00",1760.6
"7992","23/03/2019"," 13:35:00",1416.5
"7993","23/03/2019"," 13:40:00",1714.3
"7994","23/03/2019"," 13:45:00",1680.7
"7995","23/03/2019"," 13:50:00",1659.8
"7996","23/03/2019"," 13:55:00",1377
"7997","23/03/2019"," 14:00:00",217.5
"7998","23/03/2019"," 14:05:00",194.8
"7999","23/03/2019"," 14:10:00",182.1
"8000","23/03/2019"," 14:15:00",177.1
"8001","23/03/2019"," 14:20:00",171.2
"8002","23/03/2019"," 14:25:00",171.6
"8003","23/03/2019"," 14:30:00",613.8
"8004","23/03/2019"," 14:35:00",1448.7
"8005","23/03/2019"," 14:40:00",1436.9
"8006","23/03/2019"," 14:45:00",1295.2
"8007","23/03/2019"," 14:50:00",1380.6
"8008","23/03/2019"," 14:55:00",1280.7
"8009","23/03/2019"," 15:00:00",1338.4
"8010","23/03/2019"," 15:05:00",1213.1
"8011","23/03/2019"," 15:10:00",1271.2
"8012","23/03/2019"," 15:15:00",1249.8
"8013","23/03/2019"," 15:20:00",1220.8
"8014","23/03/2019"," 15:25:00",1144.5
"8015","23/03/2019"," 15:30:00",999.2
"8016","23/03/2019"," 15:35:00",204.3
"8017","23/03/2019"," 15:40:00",208.8
"8018","23/03/2019"," 15:45:00",219.3
"8019","23/03/2019"," 15:50:00",197.9
"8020","23/03/2019"," 15:55:00",178.9
"8021","23/03/2019"," 16:00:00",349.1
"8022","23/03/2019"," 16:05:00",203.8
"8023","23/03/2019"," 16:10:00",172.5
"8024","23/03/2019"," 16:15:00",153.4
"8025","23/03/2019"," 16:20:00",147.1
"8026","23/03/2019"," 16:25:00",150.3
"8027","23/03/2019"," 16:30:00",140.7
"8028","23/03/2019"," 16:35:00",104.4
"8029","23/03/2019"," 16:40:00",157.1
"8030","23/03/2019"," 16:45:00",223.4
"8031","23/03/2019"," 16:50:00",122.1
"8032","23/03/2019"," 16:55:00",119.4
"8033","23/03/2019"," 17:00:00",84.9
"8034","23/03/2019"," 17:05:00",62.7
"8035","23/03/2019"," 17:10:00",74.9
"8036","23/03/2019"," 17:15:00",73.5
"8037","23/03/2019"," 17:20:00",72.2
"8038","23/03/2019"," 17:25:00",68.6
"8039","23/03/2019"," 17:30:00",65.4
"8040","23/03/2019"," 17:35:00",61.7
"8041","23/03/2019"," 17:40:00",57.7
"8042","23/03/2019"," 17:45:00",48.6
"8043","23/03/2019"," 17:50:00",44.9
"8044","23/03/2019"," 17:55:00",39
"8045","23/03/2019"," 18:00:00",33.6
"8046","23/03/2019"," 18:05:00",28.6
"8047","23/03/2019"," 18:10:00",24.1
"8048","23/03/2019"," 18:15:00",19.1
"8049","23/03/2019"," 18:20:00",14.5
"8050","23/03/2019"," 18:25:00",9.5
"8051","23/03/2019"," 18:30:00",6.4
"8052","23/03/2019"," 18:35:00",2.7
"8053","23/03/2019"," 18:40:00",0.9
"8054","23/03/2019"," 18:45:00",0.5
"8055","23/03/2019"," 18:50:00",0
"8056","23/03/2019"," 18:55:00",0
"8057","23/03/2019"," 19:00:00",0
"8058","23/03/2019"," 19:05:00",0
"8059","23/03/2019"," 19:10:00",0
"8060","23/03/2019"," 19:15:00",0
"8061","23/03/2019"," 19:20:00",0
"8062","23/03/2019"," 19:25:00",0
"8063","23/03/2019"," 19:30:00",0
"8064","23/03/2019"," 19:35:00",0
"8065","23/03/2019"," 19:40:00",0
"8066","23/03/2019"," 19:45:00",0
"8067","23/03/2019"," 19:50:00",0
"8068","23/03/2019"," 19:55:00",0
"8069","23/03/2019"," 20:00:00",0
"8070","23/03/2019"," 20:05:00",0
"8071","23/03/2019"," 20:10:00",0
"8072","23/03/2019"," 20:15:00",0
"8073","23/03/2019"," 20:20:00",0
"8074","23/03/2019"," 20:25:00",0
"8075","23/03/2019"," 20:30:00",0
"8076","23/03/2019"," 20:35:00",0
"8077","23/03/2019"," 20:40:00",0
"8078","23/03/2019"," 20:45:00",0
"8079","23/03/2019"," 20:50:00",0
"8080","23/03/2019"," 20:55:00",0
"8081","23/03/2019"," 21:00:00",0
"8082","23/03/2019"," 21:05:00",0
"8083","23/03/2019"," 21:10:00",0
"8084","23/03/2019"," 21:15:00",0
"8085","23/03/2019"," 21:20:00",0
"8086","23/03/2019"," 21:25:00",0
"8087","23/03/2019"," 21:30:00",0
"8088","23/03/2019"," 21:35:00",0
"8089","23/03/2019"," 21:40:00",0
"8090","23/03/2019"," 21:45:00",0
"8091","23/03/2019"," 21:50:00",0
"8092","23/03/2019"," 21:55:00",0
"8093","23/03/2019"," 22:00:00",0
"8094","23/03/2019"," 22:05:00",0
"8095","23/03/2019"," 22:10:00",0
"8096","23/03/2019"," 22:15:00",0
"8097","23/03/2019"," 22:20:00",0
"8098","23/03/2019"," 22:25:00",0
"8099","23/03/2019"," 22:30:00",0
"8100","23/03/2019"," 22:35:00",0
"8101","23/03/2019"," 22:40:00",0
"8102","23/03/2019"," 22:45:00",0
"8103","23/03/2019"," 22:50:00",0
"8104","23/03/2019"," 22:55:00",0
"8105","23/03/2019"," 23:00:00",0
"8106","23/03/2019"," 23:05:00",0
"8107","23/03/2019"," 23:10:00",0
"8108","23/03/2019"," 23:15:00",0
"8109","23/03/2019"," 23:20:00",0
"8110","23/03/2019"," 23:25:00",0
"8111","23/03/2019"," 23:30:00",0
"8112","23/03/2019"," 23:35:00",0
"8113","23/03/2019"," 23:40:00",0
"8114","23/03/2019"," 23:45:00",0
"8115","23/03/2019"," 23:50:00",0
"8116","23/03/2019"," 23:55:00",0
"8117","23/03/2019"," 24:00:00",0
"8118","24/03/2019"," 00:05:00",0
"8119","24/03/2019"," 00:10:00",0
"8120","24/03/2019"," 00:15:00",0
"8121","24/03/2019"," 00:20:00",0
"8122","24/03/2019"," 00:25:00",0
"8123","24/03/2019"," 00:30:00",0
"8124","24/03/2019"," 00:35:00",0
"8125","24/03/2019"," 00:40:00",0
"8126","24/03/2019"," 00:45:00",0
"8127","24/03/2019"," 00:50:00",0
"8128","24/03/2019"," 00:55:00",0
"8129","24/03/2019"," 01:00:00",0
"8130","24/03/2019"," 01:05:00",0
"8131","24/03/2019"," 01:10:00",0
"8132","24/03/2019"," 01:15:00",0
"8133","24/03/2019"," 01:20:00",0
"8134","24/03/2019"," 01:25:00",0
"8135","24/03/2019"," 01:30:00",0
"8136","24/03/2019"," 01:35:00",0
"8137","24/03/2019"," 01:40:00",0
"8138","24/03/2019"," 01:45:00",0
"8139","24/03/2019"," 01:50:00",0
"8140","24/03/2019"," 01:55:00",0
"8141","24/03/2019"," 02:00:00",0
"8142","24/03/2019"," 02:05:00",0
"8143","24/03/2019"," 02:10:00",0
"8144","24/03/2019"," 02:15:00",0
"8145","24/03/2019"," 02:20:00",0
"8146","24/03/2019"," 02:25:00",0
"8147","24/03/2019"," 02:30:00",0
"8148","24/03/2019"," 02:35:00",0
"8149","24/03/2019"," 02:40:00",0
"8150","24/03/2019"," 02:45:00",0
"8151","24/03/2019"," 02:50:00",0
"8152","24/03/2019"," 02:55:00",0
"8153","24/03/2019"," 03:00:00",0
"8154","24/03/2019"," 03:05:00",0
"8155","24/03/2019"," 03:10:00",0
"8156","24/03/2019"," 03:15:00",0
"8157","24/03/2019"," 03:20:00",0
"8158","24/03/2019"," 03:25:00",0
"8159","24/03/2019"," 03:30:00",0
"8160","24/03/2019"," 03:35:00",0
"8161","24/03/2019"," 03:40:00",0
"8162","24/03/2019"," 03:45:00",0
"8163","24/03/2019"," 03:50:00",0
"8164","24/03/2019"," 03:55:00",0
"8165","24/03/2019"," 04:00:00",0
"8166","24/03/2019"," 04:05:00",0
"8167","24/03/2019"," 04:10:00",0
"8168","24/03/2019"," 04:15:00",0
"8169","24/03/2019"," 04:20:00",0
"8170","24/03/2019"," 04:25:00",0
"8171","24/03/2019"," 04:30:00",0
"8172","24/03/2019"," 04:35:00",0
"8173","24/03/2019"," 04:40:00",0
"8174","24/03/2019"," 04:45:00",0
"8175","24/03/2019"," 04:50:00",0
"8176","24/03/2019"," 04:55:00",0
"8177","24/03/2019"," 05:00:00",0
"8178","24/03/2019"," 05:05:00",0
"8179","24/03/2019"," 05:10:00",0
"8180","24/03/2019"," 05:15:00",0
"8181","24/03/2019"," 05:20:00",0
"8182","24/03/2019"," 05:25:00",0
"8183","24/03/2019"," 05:30:00",0
"8184","24/03/2019"," 05:35:00",0
"8185","24/03/2019"," 05:40:00",0
"8186","24/03/2019"," 05:45:00",0
"8187","24/03/2019"," 05:50:00",0
"8188","24/03/2019"," 05:55:00",0
"8189","24/03/2019"," 06:00:00",0
"8190","24/03/2019"," 06:05:00",0
"8191","24/03/2019"," 06:10:00",0
"8192","24/03/2019"," 06:15:00",0
"8193","24/03/2019"," 06:20:00",0.9
"8194","24/03/2019"," 06:25:00",2.7
"8195","24/03/2019"," 06:30:00",5.4
"8196","24/03/2019"," 06:35:00",9.1
"8197","24/03/2019"," 06:40:00",13.2
"8198","24/03/2019"," 06:45:00",17.3
"8199","24/03/2019"," 06:50:00",22.2
"8200","24/03/2019"," 06:55:00",25.9
"8201","24/03/2019"," 07:00:00",30
"8202","24/03/2019"," 07:05:00",34
"8203","24/03/2019"," 07:10:00",37.7
"8204","24/03/2019"," 07:15:00",40.9
"8205","24/03/2019"," 07:20:00",44.5
"8206","24/03/2019"," 07:25:00",47.2
"8207","24/03/2019"," 07:30:00",50.8
"8208","24/03/2019"," 07:35:00",54.9
"8209","24/03/2019"," 07:40:00",59.9
"8210","24/03/2019"," 07:45:00",64.5
"8211","24/03/2019"," 07:50:00",70.8
"8212","24/03/2019"," 07:55:00",76.7
"8213","24/03/2019"," 08:00:00",83.5
"8214","24/03/2019"," 08:05:00",94.9
"8215","24/03/2019"," 08:10:00",104.9
"8216","24/03/2019"," 08:15:00",110.8
"8217","24/03/2019"," 08:20:00",128
"8218","24/03/2019"," 08:25:00",135.3
"8219","24/03/2019"," 08:30:00",133
"8220","24/03/2019"," 08:35:00",122.6
"8221","24/03/2019"," 08:40:00",119.9
"8222","24/03/2019"," 08:45:00",120.3
"8223","24/03/2019"," 08:50:00",123
"8224","24/03/2019"," 08:55:00",126.2
"8225","24/03/2019"," 09:00:00",132.6
"8226","24/03/2019"," 09:05:00",136.2
"8227","24/03/2019"," 09:10:00",146.2
"8228","24/03/2019"," 09:15:00",378.2
"8229","24/03/2019"," 09:20:00",1034.6
"8230","24/03/2019"," 09:25:00",1101.4
"8231","24/03/2019"," 09:30:00",1128.2
"8232","24/03/2019"," 09:35:00",1156.8
"8233","24/03/2019"," 09:40:00",1178.1
"8234","24/03/2019"," 09:45:00",1216.2
"8235","24/03/2019"," 09:50:00",1253.5
"8236","24/03/2019"," 09:55:00",1280.7
"8237","24/03/2019"," 10:00:00",1310.2
"8238","24/03/2019"," 10:05:00",1339.7
"8239","24/03/2019"," 10:10:00",1365.2
"8240","24/03/2019"," 10:15:00",1387.4
"8241","24/03/2019"," 10:20:00",1415.1
"8242","24/03/2019"," 10:25:00",1433.3
"8243","24/03/2019"," 10:30:00",1461.9
"8244","24/03/2019"," 10:35:00",1495
"8245","24/03/2019"," 10:40:00",1514.1
"8246","24/03/2019"," 10:45:00",1537.7
"8247","24/03/2019"," 10:50:00",1533.1
"8248","24/03/2019"," 10:55:00",1573.5
"8249","24/03/2019"," 11:00:00",1585.8
"8250","24/03/2019"," 11:05:00",1593.1
"8251","24/03/2019"," 11:10:00",1629.8
"8252","24/03/2019"," 11:15:00",1646.2
"8253","24/03/2019"," 11:20:00",1673.4
"8254","24/03/2019"," 11:25:00",1680.2
"8255","24/03/2019"," 11:30:00",1697.5
"8256","24/03/2019"," 11:35:00",1710.6
"8257","24/03/2019"," 11:40:00",1649.4
"8258","24/03/2019"," 11:45:00",1426.4
"8259","24/03/2019"," 11:50:00",1835
"8260","24/03/2019"," 11:55:00",1229.9
"8261","24/03/2019"," 12:00:00",1721.1
"8262","24/03/2019"," 12:05:00",1808.7
"8263","24/03/2019"," 12:10:00",1434.2
"8264","24/03/2019"," 12:15:00",1353.8
"8265","24/03/2019"," 12:20:00",1846.4
"8266","24/03/2019"," 12:25:00",1812.8
"8267","24/03/2019"," 12:30:00",1780.1
"8268","24/03/2019"," 12:35:00",1799.6
"8269","24/03/2019"," 12:40:00",1800.5
"8270","24/03/2019"," 12:45:00",1795.5
"8271","24/03/2019"," 12:50:00",1785.1
"8272","24/03/2019"," 12:55:00",1773.3
"8273","24/03/2019"," 13:00:00",1781.5
"8274","24/03/2019"," 13:05:00",1736.1
"8275","24/03/2019"," 13:10:00",1674.8
"8276","24/03/2019"," 13:15:00",1766
"8277","24/03/2019"," 13:20:00",1740.1
"8278","24/03/2019"," 13:25:00",1722.9
"8279","24/03/2019"," 13:30:00",1633
"8280","24/03/2019"," 13:35:00",1716.1
"8281","24/03/2019"," 13:40:00",1668.4
"8282","24/03/2019"," 13:45:00",1672.5
"8283","24/03/2019"," 13:50:00",1668.9
"8284","24/03/2019"," 13:55:00",1636.2
"8285","24/03/2019"," 14:00:00",1625.7
"8286","24/03/2019"," 14:05:00",1469.6
"8287","24/03/2019"," 14:10:00",1512.2
"8288","24/03/2019"," 14:15:00",343.7
"8289","24/03/2019"," 14:20:00",216.6
"8290","24/03/2019"," 14:25:00",264.2
"8291","24/03/2019"," 14:30:00",1065.1
"8292","24/03/2019"," 14:35:00",1386
"8293","24/03/2019"," 14:40:00",1471.8
"8294","24/03/2019"," 14:45:00",1380.6
"8295","24/03/2019"," 14:50:00",1455
"8296","24/03/2019"," 14:55:00",1530.4
"8297","24/03/2019"," 15:00:00",991.1
"8298","24/03/2019"," 15:05:00",1146.3
"8299","24/03/2019"," 15:10:00",828.1
"8300","24/03/2019"," 15:15:00",592.5
"8301","24/03/2019"," 15:20:00",1268
"8302","24/03/2019"," 15:25:00",1194
"8303","24/03/2019"," 15:30:00",1137.7
"8304","24/03/2019"," 15:35:00",1078.2
"8305","24/03/2019"," 15:40:00",1062.8
"8306","24/03/2019"," 15:45:00",1041.5
"8307","24/03/2019"," 15:50:00",1024.2
"8308","24/03/2019"," 15:55:00",1002
"8309","24/03/2019"," 16:00:00",967
"8310","24/03/2019"," 16:05:00",929.8
"8311","24/03/2019"," 16:10:00",895.3
"8312","24/03/2019"," 16:15:00",847.6
"8313","24/03/2019"," 16:20:00",726.4
"8314","24/03/2019"," 16:25:00",163
"8315","24/03/2019"," 16:30:00",126.7
"8316","24/03/2019"," 16:35:00",127.6
"8317","24/03/2019"," 16:40:00",112.1
"8318","24/03/2019"," 16:45:00",156.6
"8319","24/03/2019"," 16:50:00",251.1
"8320","24/03/2019"," 16:55:00",103.1
"8321","24/03/2019"," 17:00:00",93.5
"8322","24/03/2019"," 17:05:00",103.5
"8323","24/03/2019"," 17:10:00",81.3
"8324","24/03/2019"," 17:15:00",99.9
"8325","24/03/2019"," 17:20:00",105.8
"8326","24/03/2019"," 17:25:00",100.8
"8327","24/03/2019"," 17:30:00",64.5
